StockCode,Description,Month,Quantity,Revenue,Transactions,Customers,Avg_Price,Min_Price,Max_Price,Revenue_Per_Unit
15036,ASSORTED COLOURS SILK FAN,2010-06,4127,2753.25,69,63,0.7408695652173912,0.52,0.75,0.667131087957354
15036,ASSORTED COLOURS SILK FAN,2010-07,3429,2318.55,55,50,0.7405454545454545,0.53,0.75,0.676159230096238
15036,ASSORTED COLOURS SILK FAN,2010-08,72,54.0,3,3,0.75,0.75,0.75,0.75
15036,ASSORTED COLOURS SILK FAN,2010-09,3,2.25,1,1,0.75,0.75,0.75,0.75
15036,ASSORTED COLOURS SILK FAN,2010-10,2880,1920.0,18,18,0.7333333333333333,0.65,0.75,0.6666666666666666
15036,ASSORTED COLOURS SILK FAN,2010-11,1548,1089.0,33,32,0.743939393939394,0.65,0.75,0.7034883720930233
15036,ASSORTED COLOURS SILK FAN,2010-12,216,162.0,16,10,0.75,0.75,0.75,0.75
15036,ASSORTED COLOURS SILK FAN,2011-01,912,552.0,12,10,0.7316666666666666,0.53,0.75,0.6052631578947368
15036,ASSORTED COLOURS SILK FAN,2011-02,2172,1449.0,21,20,0.7404761904761905,0.65,0.75,0.6671270718232044
15036,ASSORTED COLOURS SILK FAN,2011-03,2912,1986.0,22,21,0.7350000000000001,0.65,0.75,0.6820054945054945
15036,ASSORTED COLOURS SILK FAN,2011-04,1900,1431.68,30,30,0.8136666666666666,0.72,0.83,0.7535157894736842
15036,ASSORTED COLOURS SILK FAN,2011-05,3888,2921.04,51,48,0.82,0.65,0.83,0.7512962962962962
15036,ASSORTED COLOURS SILK FAN,2011-06,3096,2323.08,50,47,0.8197999999999999,0.65,0.83,0.7503488372093023
15036,ASSORTED COLOURS SILK FAN,2011-07,3384,2544.7200000000003,36,34,0.8208333333333333,0.72,0.83,0.751985815602837
15036,ASSORTED COLOURS SILK FAN,2011-08,1212,926.76,24,23,0.8254166666666666,0.72,0.83,0.7646534653465347
15036,ASSORTED COLOURS SILK FAN,2011-09,444,363.24,17,16,0.8235294117647058,0.72,0.83,0.8181081081081081
15036,ASSORTED COLOURS SILK FAN,2011-10,1212,939.96,24,23,0.8254166666666666,0.72,0.83,0.7755445544554456
15036,ASSORTED COLOURS SILK FAN,2011-11,564,468.12,26,24,0.83,0.83,0.83,0.83
15036,ASSORTED COLOURS SILK FAN,2011-12,48,39.84,2,2,0.83,0.83,0.83,0.8300000000000001
15039,SANDALWOOD FAN,2009-12,39,33.15,6,6,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2010-01,7,5.949999999999999,3,3,0.85,0.85,0.85,0.8499999999999999
15039,SANDALWOOD FAN,2010-02,552,309.2,7,7,0.7585714285714286,0.53,0.85,0.5601449275362319
15039,SANDALWOOD FAN,2010-03,118,100.3,10,10,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2010-04,25,21.25,4,4,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2010-05,85,72.25,10,10,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2010-06,282,207.7,17,17,0.8311764705882352,0.53,0.85,0.7365248226950354
15039,SANDALWOOD FAN,2010-07,588,400.59999999999997,19,19,0.8163157894736842,0.53,0.85,0.6812925170068027
15039,SANDALWOOD FAN,2010-08,205,142.25,11,11,0.8209090909090908,0.53,0.85,0.6939024390243902
15039,SANDALWOOD FAN,2010-09,357,223.45000000000002,9,8,0.8144444444444444,0.53,0.85,0.6259103641456583
15039,SANDALWOOD FAN,2010-10,252,134.2,3,2,0.7433333333333333,0.53,0.85,0.5325396825396825
15039,SANDALWOOD FAN,2010-11,79,67.14999999999999,14,13,0.85,0.85,0.85,0.8499999999999999
15039,SANDALWOOD FAN,2010-12,32,27.2,5,3,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-01,18,15.3,3,2,0.85,0.85,0.85,0.8500000000000001
15039,SANDALWOOD FAN,2011-03,8,6.8,2,2,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-04,52,44.2,7,7,0.85,0.85,0.85,0.8500000000000001
15039,SANDALWOOD FAN,2011-05,574,391.9,10,9,0.818,0.53,0.85,0.682752613240418
15039,SANDALWOOD FAN,2011-06,405,264.25,11,10,0.8209090909090908,0.53,0.85,0.6524691358024691
15039,SANDALWOOD FAN,2011-07,204,173.4,6,6,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-08,65,55.25,8,8,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-09,56,47.6,6,6,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-10,112,79.2,3,3,0.7433333333333333,0.53,0.85,0.7071428571428572
15039,SANDALWOOD FAN,2011-11,46,39.1,10,9,0.85,0.85,0.85,0.85
15039,SANDALWOOD FAN,2011-12,2,1.7,2,2,0.85,0.85,0.85,0.85
15044A,PINK PAPER PARASOL ,2009-12,16,47.20000000000001,4,4,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2010-01,19,56.05000000000001,3,3,2.9500000000000006,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2010-02,19,56.05000000000001,4,3,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2010-03,119,321.45000000000005,18,17,2.8833333333333337,2.55,2.95,2.701260504201681
15044A,PINK PAPER PARASOL ,2010-04,281,748.95,16,16,2.9250000000000003,2.55,2.95,2.665302491103203
15044A,PINK PAPER PARASOL ,2010-05,92,261.8,19,17,2.9289473684210527,2.55,2.95,2.845652173913044
15044A,PINK PAPER PARASOL ,2010-06,3675,9401.25,24,23,2.9000000000000004,2.55,2.95,2.5581632653061224
15044A,PINK PAPER PARASOL ,2010-07,95,260.25,11,10,2.913636363636364,2.55,2.95,2.7394736842105263
15044A,PINK PAPER PARASOL ,2010-08,24,70.80000000000001,6,6,2.9500000000000006,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2010-09,7,20.65,2,2,2.95,2.95,2.95,2.9499999999999997
15044A,PINK PAPER PARASOL ,2010-10,108,278.6,4,4,2.85,2.55,2.95,2.57962962962963
15044A,PINK PAPER PARASOL ,2010-11,17,50.150000000000006,5,4,2.95,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2010-12,6,17.700000000000003,1,1,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2011-01,20,59.0,3,3,2.9500000000000006,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2011-02,9,26.550000000000004,4,4,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2011-03,93,254.35000000000002,9,8,2.905555555555556,2.55,2.95,2.73494623655914
15044A,PINK PAPER PARASOL ,2011-04,39,115.05000000000001,8,8,2.95,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2011-05,68,200.60000000000002,13,13,2.95,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2011-06,57,168.15,13,13,2.95,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2011-07,50,147.50000000000003,7,7,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2011-08,19,56.05000000000001,4,4,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2011-09,29,85.55000000000001,5,5,2.95,2.95,2.95,2.95
15044A,PINK PAPER PARASOL ,2011-10,3,8.850000000000001,1,1,2.95,2.95,2.95,2.9500000000000006
15044A,PINK PAPER PARASOL ,2011-11,33,100.19000000000001,9,9,3.2655555555555558,2.95,5.79,3.0360606060606066
15044A,PINK PAPER PARASOL ,2011-12,2,8.74,2,2,4.37,2.95,5.79,4.37
15044B,BLUE PAPER PARASOL ,2009-12,9,26.550000000000004,4,4,2.95,2.95,2.95,2.9500000000000006
15044B,BLUE PAPER PARASOL ,2010-01,7,20.650000000000002,2,2,2.95,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2010-02,20,59.00000000000001,3,3,2.9500000000000006,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2010-03,27,74.85000000000001,5,5,2.87,2.55,2.95,2.7722222222222226
15044B,BLUE PAPER PARASOL ,2010-04,216,577.2,12,12,2.8833333333333333,2.55,2.95,2.6722222222222225
15044B,BLUE PAPER PARASOL ,2010-05,104,297.20000000000005,17,16,2.926470588235294,2.55,2.95,2.857692307692308
15044B,BLUE PAPER PARASOL ,2010-06,712,1840.4,24,23,2.9000000000000004,2.55,2.95,2.5848314606741574
15044B,BLUE PAPER PARASOL ,2010-07,121,336.95000000000005,17,15,2.926470588235294,2.55,2.95,2.784710743801653
15044B,BLUE PAPER PARASOL ,2010-08,75,201.25,8,8,2.9000000000000004,2.55,2.95,2.683333333333333
15044B,BLUE PAPER PARASOL ,2010-10,16,47.2,5,5,2.95,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2010-11,10,29.500000000000004,3,3,2.9500000000000006,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2010-12,4,11.8,4,2,2.95,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2011-01,24,70.80000000000001,2,2,2.95,2.95,2.95,2.9500000000000006
15044B,BLUE PAPER PARASOL ,2011-02,14,41.300000000000004,3,2,2.9500000000000006,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2011-03,68,180.60000000000002,4,4,2.85,2.55,2.95,2.655882352941177
15044B,BLUE PAPER PARASOL ,2011-04,24,70.80000000000001,7,7,2.95,2.95,2.95,2.9500000000000006
15044B,BLUE PAPER PARASOL ,2011-05,109,301.55,15,15,2.9233333333333333,2.55,2.95,2.76651376146789
15044B,BLUE PAPER PARASOL ,2011-06,35,103.25000000000001,9,9,2.95,2.95,2.95,2.9500000000000006
15044B,BLUE PAPER PARASOL ,2011-07,25,73.75,4,4,2.95,2.95,2.95,2.95
15044B,BLUE PAPER PARASOL ,2011-09,6,17.700000000000003,2,2,2.95,2.95,2.95,2.9500000000000006
15044C,PURPLE PAPER PARASOL,2009-12,2,5.9,2,2,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-01,10,29.500000000000004,4,4,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-02,8,23.6,2,2,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-03,95,255.45000000000002,13,13,2.888461538461539,2.55,2.95,2.688947368421053
15044C,PURPLE PAPER PARASOL,2010-04,54,159.3,12,12,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-05,82,232.3,14,14,2.9214285714285717,2.55,2.95,2.8329268292682928
15044C,PURPLE PAPER PARASOL,2010-06,102,280.90000000000003,18,17,2.927777777777778,2.55,2.95,2.7539215686274514
15044C,PURPLE PAPER PARASOL,2010-07,111,307.45000000000005,15,13,2.9233333333333333,2.55,2.95,2.76981981981982
15044C,PURPLE PAPER PARASOL,2010-08,84,227.8,9,8,2.905555555555556,2.55,2.95,2.711904761904762
15044C,PURPLE PAPER PARASOL,2010-09,22,64.9,6,5,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-10,8,23.6,5,4,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2010-11,15,44.25000000000001,3,3,2.9500000000000006,2.95,2.95,2.9500000000000006
15044C,PURPLE PAPER PARASOL,2010-12,8,23.6,3,2,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-02,8,23.6,2,2,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-03,78,210.10000000000002,6,6,2.8833333333333333,2.55,2.95,2.693589743589744
15044C,PURPLE PAPER PARASOL,2011-04,9,26.550000000000004,4,4,2.95,2.95,2.95,2.9500000000000006
15044C,PURPLE PAPER PARASOL,2011-05,31,91.45000000000002,9,9,2.95,2.95,2.95,2.9500000000000006
15044C,PURPLE PAPER PARASOL,2011-06,39,115.05000000000001,11,10,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-07,34,100.30000000000001,6,6,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-08,13,38.35000000000001,3,3,2.9500000000000006,2.95,2.95,2.9500000000000006
15044C,PURPLE PAPER PARASOL,2011-09,29,85.55000000000001,6,6,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-10,5,14.750000000000002,3,3,2.9500000000000006,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-11,17,50.150000000000006,7,6,2.95,2.95,2.95,2.95
15044C,PURPLE PAPER PARASOL,2011-12,2,5.9,2,2,2.95,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2009-12,12,35.400000000000006,5,5,2.95,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2010-01,25,73.75000000000001,4,4,2.95,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2010-02,74,198.3,4,4,2.85,2.55,2.95,2.67972972972973
15044D,RED PAPER PARASOL,2010-03,107,286.05,13,11,2.8576923076923078,2.55,2.95,2.6733644859813084
15044D,RED PAPER PARASOL,2010-04,122,339.90000000000003,14,13,2.9214285714285717,2.55,2.95,2.7860655737704922
15044D,RED PAPER PARASOL,2010-05,98,279.50000000000006,17,17,2.926470588235294,2.55,2.95,2.8520408163265314
15044D,RED PAPER PARASOL,2010-06,160,432.0,18,18,2.927777777777778,2.55,2.95,2.7
15044D,RED PAPER PARASOL,2010-07,183,499.85,19,17,2.9078947368421053,2.55,2.95,2.7314207650273223
15044D,RED PAPER PARASOL,2010-08,98,269.1,12,9,2.9166666666666665,2.55,2.95,2.745918367346939
15044D,RED PAPER PARASOL,2010-09,13,38.35000000000001,2,2,2.95,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2010-10,18,53.10000000000001,7,7,2.95,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2010-11,5,14.750000000000002,2,2,2.95,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2011-01,32,94.4,4,4,2.95,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2011-02,6,17.700000000000003,1,1,2.95,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2011-03,132,349.4,8,8,2.85,2.55,2.95,2.646969696969697
15044D,RED PAPER PARASOL,2011-04,27,79.65,10,10,2.95,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2011-05,66,194.70000000000002,12,12,2.9500000000000006,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2011-06,34,100.30000000000001,8,8,2.95,2.95,2.95,2.95
15044D,RED PAPER PARASOL,2011-07,109,293.55,8,8,2.9000000000000004,2.55,2.95,2.693119266055046
15044D,RED PAPER PARASOL,2011-08,19,56.05000000000001,3,3,2.9500000000000006,2.95,2.95,2.9500000000000006
15044D,RED PAPER PARASOL,2011-09,101,269.15,8,7,2.9000000000000004,2.55,2.95,2.6648514851485148
15044D,RED PAPER PARASOL,2011-10,78,201.29999999999998,3,3,2.8166666666666664,2.55,2.95,2.5807692307692305
15044D,RED PAPER PARASOL,2011-11,24,73.64000000000001,8,8,3.305,2.95,5.79,3.068333333333334
15044D,RED PAPER PARASOL,2011-12,2,5.9,1,1,2.95,2.95,2.95,2.95
15056BL,EDWARDIAN PARASOL BLACK,2009-12,2192,8674.4,74,48,5.59527027027027,3.0,5.95,3.9572992700729923
15056BL,EDWARDIAN PARASOL BLACK,2010-01,1107,4426.650000000001,40,25,5.501250000000001,3.0,5.95,3.9987804878048787
15056BL,EDWARDIAN PARASOL BLACK,2010-02,342,1788.9,38,29,5.844736842105263,4.95,5.95,5.230701754385965
15056BL,EDWARDIAN PARASOL BLACK,2010-03,213,1183.3500000000001,40,32,5.825,4.95,5.95,5.555633802816902
15056BL,EDWARDIAN PARASOL BLACK,2010-04,147,814.65,21,21,5.902380952380953,4.95,5.95,5.541836734693877
15056BL,EDWARDIAN PARASOL BLACK,2010-05,118,642.1,20,20,5.9,4.95,5.95,5.441525423728813
15056BL,EDWARDIAN PARASOL BLACK,2010-06,201,1075.95,24,23,5.908333333333334,4.95,5.95,5.352985074626866
15056BL,EDWARDIAN PARASOL BLACK,2010-07,320,1662.0000000000002,42,19,5.473809523809524,4.95,5.95,5.1937500000000005
15056BL,EDWARDIAN PARASOL BLACK,2010-08,488,2603.6,49,35,5.84795918367347,4.95,5.95,5.335245901639344
15056BL,EDWARDIAN PARASOL BLACK,2010-09,365,1967.7500000000002,52,33,5.565384615384616,4.95,5.95,5.391095890410959
15056BL,EDWARDIAN PARASOL BLACK,2010-10,679,3596.05,58,53,5.8982758620689655,4.95,5.95,5.296097201767305
15056BL,EDWARDIAN PARASOL BLACK,2010-11,446,2504.7000000000003,74,63,5.895945945945946,4.95,5.95,5.615919282511212
15056BL,EDWARDIAN PARASOL BLACK,2010-12,274,1582.3,43,22,5.763953488372093,4.95,5.95,5.774817518248175
15056BL,EDWARDIAN PARASOL BLACK,2011-01,189,1004.5500000000001,20,18,5.85,4.95,5.95,5.315079365079366
15056BL,EDWARDIAN PARASOL BLACK,2011-02,115,684.25,17,14,5.95,5.95,5.95,5.95
15056BL,EDWARDIAN PARASOL BLACK,2011-03,120,714.0,14,13,5.95,5.95,5.95,5.95
15056BL,EDWARDIAN PARASOL BLACK,2011-04,65,386.75,13,12,5.950000000000001,5.95,5.95,5.95
15056BL,EDWARDIAN PARASOL BLACK,2011-05,195,1040.25,20,18,5.85,4.95,5.95,5.334615384615384
15056BL,EDWARDIAN PARASOL BLACK,2011-06,141,774.95,21,18,5.7595238095238095,1.95,5.95,5.496099290780142
15056BL,EDWARDIAN PARASOL BLACK,2011-07,514,2688.1,31,27,5.766129032258065,4.25,5.95,5.229766536964981
15056BL,EDWARDIAN PARASOL BLACK,2011-08,215,1153.25,23,19,5.819565217391304,4.95,5.95,5.363953488372093
15056BL,EDWARDIAN PARASOL BLACK,2011-09,259,1470.8500000000001,32,29,5.8656250000000005,4.25,5.95,5.67895752895753
15056BL,EDWARDIAN PARASOL BLACK,2011-10,548,2880.11,34,29,5.994411764705882,4.95,12.46,5.2556751824817525
15056BL,EDWARDIAN PARASOL BLACK,2011-11,165,933.75,32,28,5.91875,4.95,5.95,5.659090909090909
15056BL,EDWARDIAN PARASOL BLACK,2011-12,70,423.01,6,6,7.035,5.95,12.46,6.043
15056N,EDWARDIAN PARASOL NATURAL,2009-12,1641,5953.95,47,32,5.462765957446808,3.0,5.95,3.6282449725776966
15056N,EDWARDIAN PARASOL NATURAL,2010-01,772,2733.4,26,13,5.298076923076923,3.0,5.95,3.5406735751295337
15056N,EDWARDIAN PARASOL NATURAL,2010-02,315,1628.25,21,19,5.7595238095238095,4.95,5.95,5.169047619047619
15056N,EDWARDIAN PARASOL NATURAL,2010-03,408,2163.6,44,39,5.790909090909091,4.95,5.95,5.302941176470588
15056N,EDWARDIAN PARASOL NATURAL,2010-04,609,3203.55,43,41,5.81046511627907,4.95,5.95,5.2603448275862075
15056N,EDWARDIAN PARASOL NATURAL,2010-05,362,1913.9,36,33,5.8388888888888895,4.95,5.95,5.2870165745856355
15056N,EDWARDIAN PARASOL NATURAL,2010-06,629,3290.15,43,41,5.794186046511628,4.25,5.95,5.230763116057234
15056N,EDWARDIAN PARASOL NATURAL,2010-07,494,2582.1,47,27,5.430851063829787,4.25,5.95,5.226923076923077
15056N,EDWARDIAN PARASOL NATURAL,2010-08,562,3031.9,39,35,5.847435897435898,4.95,5.95,5.394839857651245
15056N,EDWARDIAN PARASOL NATURAL,2010-09,391,2136.25,40,35,5.8575,4.25,5.95,5.463554987212277
15056N,EDWARDIAN PARASOL NATURAL,2010-10,479,2548.85,48,44,5.893750000000001,4.25,5.95,5.321189979123173
15056N,EDWARDIAN PARASOL NATURAL,2010-11,464,2473.8,52,46,5.8403846153846155,4.25,5.95,5.33146551724138
15056N,EDWARDIAN PARASOL NATURAL,2010-12,207,1109.25,36,24,5.855555555555556,4.25,5.95,5.358695652173913
15056N,EDWARDIAN PARASOL NATURAL,2011-01,132,744.6,26,23,5.884615384615385,4.25,5.95,5.640909090909091
15056N,EDWARDIAN PARASOL NATURAL,2011-02,257,1349.15,31,25,5.885483870967742,4.95,5.95,5.249610894941634
15056N,EDWARDIAN PARASOL NATURAL,2011-03,472,2484.4,37,32,5.841891891891892,4.95,5.95,5.263559322033898
15056N,EDWARDIAN PARASOL NATURAL,2011-04,172,963.4,25,24,5.91,4.95,5.95,5.601162790697674
15056N,EDWARDIAN PARASOL NATURAL,2011-05,337,1825.15,27,25,5.8388888888888895,4.95,5.95,5.415875370919881
15056N,EDWARDIAN PARASOL NATURAL,2011-06,383,2037.3500000000001,36,32,5.736111111111111,1.95,5.95,5.3194516971279375
15056N,EDWARDIAN PARASOL NATURAL,2011-07,684,3562.8,40,36,5.775,4.95,5.95,5.208771929824562
15056N,EDWARDIAN PARASOL NATURAL,2011-08,413,2265.35,34,29,5.832352941176471,4.95,5.95,5.485108958837772
15056N,EDWARDIAN PARASOL NATURAL,2011-09,338,1897.6100000000001,40,35,6.06275,4.95,12.46,5.61423076923077
15056N,EDWARDIAN PARASOL NATURAL,2011-10,269,1528.55,28,27,5.878571428571428,4.95,5.95,5.682342007434944
15056N,EDWARDIAN PARASOL NATURAL,2011-11,157,850.15,26,22,5.8730769230769235,4.95,5.95,5.414968152866242
15056N,EDWARDIAN PARASOL NATURAL,2011-12,80,464.0,7,7,5.807142857142857,4.95,5.95,5.8
15056P,EDWARDIAN PARASOL PINK,2009-12,709,2388.55,11,11,5.590909090909091,3.0,5.95,3.3688998589562766
15056P,EDWARDIAN PARASOL PINK,2010-01,15,89.25,5,5,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2010-02,55,303.25,11,8,5.677272727272728,4.95,5.95,5.513636363636364
15056P,EDWARDIAN PARASOL PINK,2010-03,60,345.0,18,17,5.8388888888888895,4.95,5.95,5.75
15056P,EDWARDIAN PARASOL PINK,2010-04,55,327.25,13,13,5.950000000000001,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2010-05,56,333.2,15,15,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2010-06,106,570.7,18,18,5.894444444444445,4.95,5.95,5.383962264150944
15056P,EDWARDIAN PARASOL PINK,2010-07,233,1192.3500000000001,28,11,5.271428571428571,4.95,5.95,5.117381974248928
15056P,EDWARDIAN PARASOL PINK,2010-08,93,493.34999999999997,11,11,5.859090909090909,4.95,5.95,5.304838709677419
15056P,EDWARDIAN PARASOL PINK,2010-09,23,136.85000000000002,10,10,5.95,5.95,5.95,5.950000000000001
15056P,EDWARDIAN PARASOL PINK,2010-10,68,404.6,23,22,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2010-11,197,1052.15,25,24,5.83,4.95,5.95,5.340862944162437
15056P,EDWARDIAN PARASOL PINK,2010-12,124,608.2,13,10,5.742307692307692,4.6,5.95,4.90483870967742
15056P,EDWARDIAN PARASOL PINK,2011-01,15,89.25,6,6,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2011-02,25,148.75,9,9,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2011-03,36,214.20000000000002,11,10,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2011-04,95,505.25000000000006,11,10,5.859090909090909,4.95,5.95,5.31842105263158
15056P,EDWARDIAN PARASOL PINK,2011-05,76,392.20000000000005,6,6,5.783333333333334,4.95,5.95,5.1605263157894745
15056P,EDWARDIAN PARASOL PINK,2011-06,28,166.60000000000002,8,8,5.95,5.95,5.95,5.950000000000001
15056P,EDWARDIAN PARASOL PINK,2011-07,143,782.75,15,15,5.793333333333334,4.6,5.95,5.473776223776224
15056P,EDWARDIAN PARASOL PINK,2011-08,79,470.05000000000007,11,10,5.95,5.95,5.95,5.950000000000001
15056P,EDWARDIAN PARASOL PINK,2011-09,48,285.6,17,16,5.95,5.95,5.95,5.95
15056P,EDWARDIAN PARASOL PINK,2011-10,49,264.55,12,10,5.866666666666667,4.95,5.95,5.398979591836735
15056P,EDWARDIAN PARASOL PINK,2011-11,85,464.26,18,17,6.256111111111111,4.95,12.46,5.461882352941176
15056P,EDWARDIAN PARASOL PINK,2011-12,19,113.05000000000001,3,3,5.95,5.95,5.95,5.95
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-01,2,15.9,1,1,7.95,7.95,7.95,7.95
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-02,1,7.95,1,1,7.95,7.95,7.95,7.95
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-03,3,23.85,2,2,7.95,7.95,7.95,7.95
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-04,11,87.45,6,6,7.95,7.95,7.95,7.95
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-05,157,672.15,21,18,5.283333333333333,3.95,7.95,4.281210191082803
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-06,77,440.15000000000003,18,14,6.9944444444444445,3.95,7.95,5.716233766233767
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-07,17,123.14999999999999,5,5,7.709999999999999,6.75,7.95,7.244117647058823
15058A,BLUE WHITE SPOTS GARDEN PARASOL,2010-08,3,23.85,2,2,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2010-12,1,7.95,1,1,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-03,8,63.6,4,2,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-04,12,95.4,6,5,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-05,36,262.2,11,11,7.7318181818181815,6.75,7.95,7.283333333333333
15058A,BLUE POLKADOT GARDEN PARASOL,2011-06,55,401.25,13,12,7.673076923076923,6.75,7.95,7.295454545454546
15058A,BLUE POLKADOT GARDEN PARASOL,2011-07,12,95.4,7,7,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-08,19,139.05,5,5,7.709999999999999,6.75,7.95,7.31842105263158
15058A,BLUE POLKADOT GARDEN PARASOL,2011-09,2,15.9,2,2,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-10,1,7.95,1,1,7.95,7.95,7.95,7.95
15058A,BLUE POLKADOT GARDEN PARASOL,2011-11,2,15.9,1,1,7.95,7.95,7.95,7.95
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-01,2,15.9,1,1,7.95,7.95,7.95,7.95
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-02,1,7.95,1,1,7.95,7.95,7.95,7.95
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-03,5,39.75,4,3,7.95,7.95,7.95,7.95
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-04,20,147.0,6,6,7.75,6.75,7.95,7.35
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-05,98,459.1,16,15,6.2,3.95,7.95,4.6846938775510205
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-06,38,222.1,14,13,7.378571428571428,3.95,7.95,5.844736842105263
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-07,14,99.3,3,3,7.55,6.75,7.95,7.0928571428571425
15058B,PINK WHITE SPOTS GARDEN PARASOL,2010-08,2,15.9,2,2,7.95,7.95,7.95,7.95
15058B,PINK POLKADOT GARDEN PARASOL,2010-11,6,47.7,3,3,7.95,7.95,7.95,7.95
15058B,PINK POLKADOT GARDEN PARASOL,2010-12,1,7.95,1,1,7.95,7.95,7.95,7.95
